"Neighborhood","House.Style","Overall.Qual","Year.Built","Exterior.1st","Exterior.2nd","Mas.Vnr.Area","Foundation","Bsmt.Qual","BsmtFin.Type.1","BsmtFin.SF.1","Total.Bsmt.SF","Gr.Liv.Area","Full.Bath","Kitchen.Qual","Fireplaces","Fireplace.Qu","Garage.Finish","Garage.Cars","SalePrice"
22,3,5,102,10,11,44,2,2,5,787,1037,1037,1,3,0,0,2,2,11.7675676833438
22,7,5,103,7,7,0,2,4,5,1390,1390,1701,2,3,2,3,3,2,12.0494188354848
22,3,6,101,6,6,0,2,4,5,968,1044,1055,1,4,1,3,2,2,11.8981878657609
17,6,8,118,15,16,336,3,5,6,482,1453,2810,2,4,1,5,2,2,12.618182296357
24,3,8,132,9,9,0,3,4,6,851,1378,1378,2,4,1,4,3,2,12.273731294004
24,3,8,134,14,15,30,3,4,6,60,1141,1151,2,4,0,0,3,2,12.0197430673387
24,3,8,134,14,15,36,3,4,6,60,1511,1565,2,4,0,4,3,2,12.1745819784388
24,3,7,134,14,15,0,3,5,1,0,1352,1352,2,4,1,4,2,2,12.2496109475447
24,3,7,134,14,15,0,3,5,6,937,1352,1352,2,4,1,4,2,2,12.1756134380455
24,3,8,134,14,15,101.896800825593,3,4,1,0,1550,1550,2,4,0,4,3,2,12.2428866186529
24,3,7,134,14,15,101.896800825593,3,4,6,1106,1241,1241,1,4,0,3,3,2,12.2055725204885
24,6,7,134,9,9,0,3,4,1,0,625,1250,2,4,0,3,2,2,12.0118809161657
24,6,6,127,9,9,342,3,4,6,565,744,1501,2,3,1,3,1,2,12.0810761553555
24,6,6,127,9,9,1129,3,4,6,419,729,1458,2,3,1,2,1,2,12.0782392740203
24,6,6,128,9,9,513,3,4,6,420,756,1512,2,4,1,3,1,2,12.0346910287746
24,6,7,132,9,9,0,3,4,6,239,551,1102,2,4,0,0,1,2,11.9103584013811
24,6,8,127,9,9,456,3,4,1,0,776,1441,2,4,0,0,1,2,12.0668105781967
24,6,7,125,14,15,1600,3,4,4,649,975,1950,2,4,1,3,2,2,12.3842188309136
24,3,7,127,6,6,0,3,4,1,0,1339,1358,2,4,0,4,1,2,12.2258752728264
28,3,8,122,4,4,0,3,4,2,457,1494,1494,1,4,1,4,3,2,12.5414728791901
28,3,7,108,14,9,600,2,4,6,1732,2002,2362,2,4,1,3,2,2,12.4490188241406
28,8,5,106,10,11,0,3,4,5,680,1360,1432,1,4,1,3,1,2,12.1756134380455
28,3,5,104,10,11,0,2,4,5,1157,1437,1437,2,4,1,2,2,2,12.2922503417712
10,3,8,106,15,11,0,2,4,6,881,1057,1295,1,4,2,3,3,2,12.272562386799
28,8,6,104,10,11,360,2,3,1,0,528,1855,2,3,1,3,2,2,12.1388638958367
28,3,6,104,9,9,0,2,4,5,978,1262,1262,2,3,1,3,2,2,12.109010932687
28,3,8,109,4,4,0,2,4,5,1632,2461,2497,2,4,2,4,2,2,12.829333698626
22,1,5,105,10,11,1,2,4,6,498,1361,2620,2,3,1,3,2,2,12.1547793511426
24,6,7,129,14,15,0,3,4,6,738,1057,1929,2,4,1,3,3,2,12.3282902782544
20,3,6,96,9,9,41,2,3,1,0,912,1152,1,3,0,0,2,2,11.8737418214095
20,6,6,98,14,15,525,2,3,3,915,1008,2411,2,3,1,1,2,2,12.3886025139591
20,3,6,96,7,7,196,3,4,5,910,1295,1295,1,3,0,4,3,2,12.0076217068063
20,3,7,100,15,16,0,2,3,4,346,1124,1610,2,4,1,3,2,2,12.1281111040605
20,3,7,121,14,15,112,3,4,1,0,1594,1594,2,4,1,3,2,2,12.1468532858702
20,6,7,121,9,9,194,3,4,6,819,1148,2075,2,4,1,4,1,2,12.4490188241406
20,3,5,104,14,15,164,2,3,1,0,1680,1680,2,3,0,0,1,2,11.8270425336191
20,3,6,94,7,7,0,2,3,5,792,1093,1093,2,3,1,2,2,2,11.9735098722995
16,3,5,95,9,9,0,2,3,5,474,949,1107,1,4,0,0,2,1,11.7519423654407
16,3,5,95,9,9,196,2,3,4,695,1214,1214,2,3,1,2,2,1,11.870599909242
16,3,5,86,7,7,0,2,3,5,457,1024,1344,1,3,1,3,1,1,11.8775685785581
16,3,5,92,7,7,84,2,3,6,40,1728,1728,2,3,0,2,1,1,11.6868787720937
16,3,6,88,9,9,0,2,3,4,498,958,958,1,3,0,0,2,1,11.9283409039316
16,3,5,88,9,9,66,2,3,1,0,1065,1065,1,3,0,3,1,2,11.7479975871497
16,3,5,86,9,9,0,2,3,4,111,912,912,1,3,0,0,3,1,11.6952470217642
16,3,5,84,15,16,0,2,3,3,438,894,1074,1,4,1,4,1,2,11.7280368445872
16,3,5,87,9,9,0,4,0,3,0,0,882,1,3,0,0,2,1,11.5759002641316
16,3,5,89,15,16,0,2,3,5,311,864,1187,1,3,1,3,2,2,11.8529627677559
16,3,5,88,6,6,0,2,3,1,0,894,894,1,3,0,0,1,1,11.6750443144467
16,3,7,94,7,11,202,2,3,4,654,1174,1200,2,3,1,3,2,2,12.0045682693194
16,8,6,93,7,7,98,2,3,6,494,1042,1042,2,3,0,0,2,2,11.9891596439666
16,8,6,92,7,7,108,2,4,2,270,1302,1302,2,4,0,4,2,1,11.9703503120091
16,6,6,92,9,9,306,2,3,5,414,845,2154,2,3,1,4,2,2,12.3216309861644
16,3,6,87,9,9,136,2,3,5,1386,1592,1652,1,4,1,4,2,2,12.2060726455302
16,3,6,88,15,16,85,2,3,4,594,1144,1429,1,4,2,4,1,2,12.1112123645062
16,3,5,87,9,9,0,2,3,3,405,1063,1327,1,4,0,0,1,2,11.9233781145894
16,3,4,90,7,7,0,4,4,0,0,0,1224,2,3,0,3,1,2,11.5307653830986
16,3,6,78,4,4,0,2,3,1,0,932,932,1,4,1,4,1,1,11.7280368445872
16,2,5,68,15,7,0,3,3,2,130,822,908,1,3,0,0,1,2,11.8386256046095
4,3,1,74,14,15,0,4,4,1,0,0,334,1,2,0,3,0,0,10.5789797978574
4,3,3,74,16,17,0,2,2,2,299,666,666,1,4,0,0,3,0,11.0744205027839
4,3,5,86,14,15,0,2,3,4,150,808,808,1,3,0,3,1,1,11.6262541502772
16,6,6,92,14,15,272,2,3,3,442,816,1977,1,3,1,3,2,2,12.0137007528827
16,3,5,83,7,7,176,2,3,4,368,1078,1150,1,3,0,4,3,1,11.8775685785581
16,6,5,76,1,1,567,2,3,3,220,928,1920,2,3,0,4,1,2,11.8277362048103
16,1,5,69,16,17,0,2,3,3,368,768,1376,1,3,1,4,1,1,11.5617156291397
16,6,5,70,9,9,224,2,3,2,386,728,1644,1,4,2,4,1,1,11.8947807074393
16,3,5,96,9,9,0,2,3,1,0,1560,1560,2,3,0,3,1,3,11.7440371859336
16,8,6,89,16,17,291,2,3,5,600,1218,1254,1,3,1,4,2,2,11.9735098722995
16,1,5,86,9,9,180,2,3,4,460,874,1524,1,3,0,4,1,1,11.8775685785581
16,6,6,93,10,11,113,2,4,2,187,1021,2380,2,3,1,1,1,2,11.7675676833438
16,3,6,85,14,15,0,2,3,5,873,936,936,1,4,0,5,2,1,11.8565151693603
16,3,5,84,15,16,54,2,3,6,908,1008,1008,1,2,0,0,1,1,11.7829526021833
16,3,5,86,15,16,0,2,3,3,846,1056,1056,1,3,0,4,2,1,11.8422292121128
16,3,6,86,9,9,243,2,3,3,608,1442,1442,1,3,0,3,2,1,11.9697172002437
16,3,6,85,14,15,0,2,3,3,777,1244,1244,1,3,2,4,1,1,11.9183905730784
16,3,5,88,7,7,69,2,3,1,0,1144,1144,1,3,1,4,2,1,11.6952470217642
16,3,6,85,15,16,289,2,3,4,668,1331,1721,1,3,3,3,1,2,12.0716837424915
16,3,5,84,9,9,120,2,3,4,586,1048,1048,1,3,0,3,1,1,11.8130300574206
16,3,6,98,10,11,0,2,4,2,1237,1657,1657,2,3,1,3,1,2,12.0045682693194
16,3,5,83,14,15,0,2,3,3,780,1204,1411,1,3,1,3,2,1,11.7752897294377
16,3,5,83,9,9,0,2,3,3,288,1216,1216,1,3,0,0,2,1,11.7714361601217
16,3,5,81,14,9,0,2,3,4,408,864,1154,1,5,0,0,1,1,11.8635823365834
16,3,5,86,15,16,260,2,3,1,0,1560,1560,2,3,0,0,1,2,11.7644620907857
16,3,6,80,15,16,0,2,3,5,441,948,948,1,3,0,0,1,2,11.7360690162844
16,3,6,81,15,16,0,2,3,3,85,1040,1040,1,3,0,4,3,1,11.8204101647182
16,3,5,81,15,16,0,2,3,4,643,1008,1008,1,4,0,0,1,1,11.809319478024
16,3,5,84,14,15,0,2,3,3,114,925,925,1,4,0,3,1,1,11.7519423654407
16,8,5,83,9,9,0,2,3,5,384,384,1360,1,3,1,3,1,2,11.7752897294377
16,1,4,83,9,9,0,3,3,3,150,1190,1540,1,2,0,0,1,1,11.6526874073454
16,3,5,83,9,9,0,2,3,4,793,923,925,1,3,2,3,1,1,11.6690741474602
16,3,5,84,15,16,0,2,4,3,377,928,928,1,3,0,0,1,1,11.7905572015685
16,3,4,81,14,15,0,2,3,4,595,1105,1647,1,3,1,2,3,1,11.9381932003746
21,3,5,80,15,16,0,2,3,3,292,924,924,1,3,0,4,1,1,11.6307085006266
21,1,4,18,14,15,0,2,2,1,0,925,1544,2,3,0,0,3,0,11.8350089641393
16,2,5,77,9,9,0,2,3,5,220,845,893,1,4,0,0,1,2,11.8130300574206
16,1,5,81,9,9,0,2,3,2,198,1216,1728,1,3,1,4,1,1,11.9576112862317
21,1,5,68,9,9,0,2,3,1,0,735,1034,1,3,0,3,1,1,11.5991031612113
21,2,4,84,9,9,0,2,3,1,0,882,882,1,3,0,0,1,0,11.5444241320296
21,1,4,53,9,9,0,2,3,5,1030,1151,1281,2,3,0,4,1,2,11.7636841833174
21,3,4,55,15,16,0,1,3,1,0,656,968,2,3,0,3,1,1,11.0744205027839
21,3,5,48,15,16,0,1,2,1,0,691,691,1,5,0,0,1,1,11.3621025752356
16,3,5,89,7,7,53,2,3,5,192,920,888,1,3,0,0,1,1,11.6952470217642
16,3,6,96,15,16,86,2,3,3,952,952,952,1,3,0,0,1,1,11.7636841833174
16,6,5,97,10,11,192,3,4,3,650,1040,2080,1,2,2,3,1,2,11.8130300574206
16,1,5,77,9,9,0,2,3,1,0,672,924,1,3,1,1,1,2,11.7191262955541
16,3,6,76,9,9,206,2,3,4,336,1082,1082,1,3,1,4,1,1,11.6885580336134
16,3,5,78,14,15,0,2,3,5,398,864,864,1,4,0,4,2,2,11.7675676833438
16,3,5,88,15,16,45,2,3,3,588,1010,1134,1,3,0,0,2,1,11.8130300574206
16,3,5,86,4,4,0,2,3,3,625,1170,1170,1,3,1,3,2,1,11.8493977015914
16,3,5,88,4,4,0,2,3,3,739,1242,1242,1,3,0,0,2,1,11.9316357998284
16,3,5,88,4,4,0,2,3,4,1098,1377,1377,1,3,2,3,1,1,11.9608112889623
16,3,5,89,4,16,0,4,0,6,0,0,925,1,3,0,4,3,1,11.5028751291167
16,6,6,92,15,16,340,2,3,4,536,822,1851,2,4,1,2,2,2,12.1388638958367
16,6,5,90,14,15,288,2,3,5,540,864,1812,2,3,1,3,2,1,12.0406082058026
16,3,5,90,15,16,0,2,3,5,110,864,864,1,3,0,0,1,1,11.740061037554
21,6,5,38,15,17,0,1,2,1,0,264,1432,2,3,0,4,1,2,11.7905572015685
21,1,6,55,9,9,0,1,3,3,276,845,1296,1,3,0,0,1,2,11.7558716435806
21,3,5,50,1,1,0,3,2,2,782,1022,1022,1,2,1,4,1,1,11.4019939042629
21,7,5,108,9,9,180,2,4,6,936,936,936,1,3,0,0,1,2,11.8493977015914
21,3,5,48,9,9,0,1,3,1,0,967,967,1,3,1,4,1,1,11.5119249646366
21,3,4,13,14,15,0,1,2,1,0,641,1047,1,3,0,0,1,1,11.5129254649702
21,3,5,68,14,15,279,2,3,1,0,808,1072,1,3,2,4,1,2,11.7752897294377
21,1,3,76,9,9,0,2,3,5,331,649,1183,1,3,0,3,1,1,11.6952470217642
21,3,4,65,13,14,435,1,2,3,168,907,1131,1,3,0,0,1,2,11.40166982941
21,1,4,28,9,9,0,1,2,2,122,570,1141,1,3,0,0,1,1,11.3504065354725
21,3,4,48,9,9,0,3,3,5,250,960,960,1,2,0,0,1,1,11.5945054519627
21,6,4,28,9,9,0,3,3,1,0,1075,1798,2,3,0,0,1,2,11.8277362048103
21,3,5,73,14,15,0,2,3,5,329,686,866,1,4,0,0,0,0,11.6127707999399
21,3,5,51,15,16,0,2,3,1,0,968,968,1,3,0,0,1,2,11.5129254649702
21,6,8,38,14,15,0,1,3,1,0,725,1772,2,4,0,3,1,2,12.1275704173752
21,6,6,55,15,16,0,1,3,2,196,728,1642,1,3,1,4,1,1,11.8844890214027
21,1,5,53,14,15,0,3,3,1,0,702,1472,1,4,0,0,1,1,11.7360690162844
21,6,5,38,9,9,0,1,3,4,168,616,1232,1,3,0,3,1,2,11.6439537273766
21,6,5,28,15,16,0,1,3,1,0,662,2337,2,3,0,3,1,2,11.4075649493124
21,1,6,38,15,16,0,2,4,4,259,926,1650,2,3,0,3,1,2,11.8782627819876
21,6,6,8,15,16,0,1,3,1,0,1008,2210,2,2,0,2,1,1,11.6741936125664
21,6,5,58,14,15,0,1,3,3,316,687,1358,1,4,1,4,1,1,11.7320609948869
21,5,7,7,15,16,0,3,3,1,0,819,2454,2,3,1,4,1,2,12.1281111040605
21,3,6,54,9,9,0,1,3,2,370,1149,1616,2,4,0,3,1,1,11.9316357998284
21,6,7,18,15,15,0,1,3,1,0,718,2554,1,3,0,1,1,2,11.979799201207
21,1,5,58,15,16,0,2,3,2,324,912,1248,1,3,0,3,1,1,11.3736633976367
21,3,4,84,9,9,1,2,5,0,0,0,968,1,3,0,4,1,1,11.556942350387
21,8,4,77,13,16,0,4,5,3,0,0,1382,2,3,1,3,2,1,11.6082356447746
4,3,5,53,9,9,0,3,3,2,317,756,1060,1,3,1,4,1,1,11.8240798936072
4,1,5,78,9,9,0,2,2,3,910,910,1435,1,3,0,4,1,1,11.761736763033
4,3,5,48,13,14,0,1,3,4,645,915,1167,1,3,1,4,1,2,11.8775685785581
4,1,6,51,4,16,0,1,4,3,300,1065,1635,1,3,1,4,1,2,12.2548628096996
4,1,5,67,9,9,0,2,3,3,306,728,1274,2,3,0,0,1,1,11.8130300574206
4,6,6,67,9,15,0,2,3,3,276,600,1232,1,3,2,3,1,1,11.7597855429018
4,1,6,69,15,16,0,1,3,5,375,735,1218,1,3,1,4,1,2,11.7829526021833
4,2,5,67,1,1,0,1,3,1,0,884,884,1,3,0,0,1,1,11.6351430976945
4,1,6,66,14,15,0,1,3,2,52,861,1409,1,3,1,4,1,2,11.7440371859336
4,1,5,67,15,16,0,1,3,3,48,672,1322,1,3,0,4,1,1,11.7905572015685
4,1,5,54,15,16,0,1,3,5,351,756,1281,1,4,0,0,1,2,11.7943379244084
4,2,7,57,15,16,0,1,3,1,0,832,854,1,3,0,4,1,2,11.7905572015685
4,3,6,54,15,16,0,1,3,1,0,960,986,1,3,1,4,1,1,11.5327280922664
4,6,6,47,15,16,0,3,3,1,0,764,1824,1,3,1,4,1,2,12.1034860567551
4,1,6,48,15,17,0,3,3,1,0,768,1376,1,4,0,4,1,2,12.0137007528827
4,1,5,54,7,7,0,3,2,1,0,750,1316,1,3,0,0,1,2,11.4075649493124
4,6,6,43,15,16,0,1,3,1,0,698,1396,1,3,0,1,1,1,11.9419443260321
21,6,7,57,15,17,0,1,3,3,336,672,1344,1,4,1,4,1,2,11.8493977015914
21,1,6,44,13,14,0,1,3,3,168,714,2526,2,4,1,4,1,1,11.8204101647182
12,2,7,58,15,16,0,3,3,1,0,637,1108,1,4,1,4,1,1,11.8451027773086
12,8,6,91,7,7,234,2,3,4,375,741,2294,3,3,1,4,1,2,12.2184951655287
12,6,6,42,15,16,0,3,3,1,0,684,1355,1,4,0,3,2,0,11.7519423654407
12,1,6,65,15,16,0,3,3,1,0,780,1375,1,4,1,4,1,1,11.8565151693603
12,6,7,78,14,15,0,2,3,2,354,976,1952,1,4,2,3,3,1,12.2657556476913
12,1,6,43,9,9,0,2,3,2,375,1138,2180,1,3,1,4,1,2,11.9891596439666
12,1,4,86,9,9,0,1,2,3,681,808,1315,2,3,0,0,2,2,11.5079129231467
12,5,5,48,9,9,0,1,3,1,0,530,1111,1,2,0,0,1,1,11.5228757958234
12,3,4,44,9,9,0,2,3,2,197,1196,1196,1,3,0,4,1,2,11.6073261403917
21,1,5,69,9,9,0,2,3,3,360,720,1382,1,3,0,3,1,2,11.7636841833174
21,5,7,38,15,16,0,2,3,1,0,925,1889,1,3,1,4,1,1,11.7117763237154
21,2,5,58,16,16,0,1,3,2,116,672,840,1,3,1,3,1,0,11.3736633976367
12,1,4,38,15,16,0,2,3,1,0,771,1484,2,3,0,0,1,1,10.8197782844103
22,6,7,65,15,16,0,2,3,5,288,1005,2267,1,3,2,4,3,2,12.2968270087986
5,1,5,74,9,9,0,2,3,3,152,1598,3086,3,5,1,4,0,0,12.2085695257288
26,1,5,70,10,11,0,2,3,5,485,672,1282,1,3,0,0,1,1,11.5945054519627
22,7,5,91,7,7,0,2,4,5,925,925,999,1,3,0,4,1,1,11.7752897294377
22,3,4,92,7,7,0,2,3,3,513,1005,1005,1,3,0,0,1,2,11.6561596330561
22,3,5,94,7,7,442,2,3,3,249,1040,1040,1,3,0,0,2,1,11.7199396343546
22,7,6,94,14,15,0,2,3,2,187,814,913,1,3,0,0,1,1,11.7675676833438
22,3,5,94,14,15,0,2,3,3,180,894,894,1,3,0,2,2,1,11.7360690162844
22,3,5,99,7,7,0,2,4,6,748,768,868,1,3,0,3,1,2,11.6944133410156
22,3,5,96,7,7,89,2,3,3,168,876,897,1,3,0,0,2,1,11.6526874073454
22,3,5,95,9,9,323,2,3,2,114,943,943,1,3,0,5,1,2,11.809319478024
22,3,5,94,7,7,0,2,3,4,763,955,955,1,3,0,4,1,1,11.7519423654407
22,3,5,96,14,15,0,2,4,4,492,894,894,1,3,1,1,3,2,11.7675676833438
22,3,6,105,10,11,148,2,3,1,0,660,1285,1,3,1,3,2,2,11.8740903141818
22,3,5,94,10,11,0,2,3,3,216,912,912,1,4,0,0,1,1,11.7675676833438
22,3,5,84,4,4,0,2,3,3,386,1240,1375,1,3,1,4,1,1,12.1388638958367
22,3,5,46,15,16,0,1,3,1,0,816,1416,2,4,0,0,1,2,11.6262541502772
22,1,7,68,15,16,0,1,3,5,258,680,1302,1,4,2,4,1,1,12.0152147577139
22,3,6,82,14,15,0,2,3,3,736,967,1299,1,4,1,3,1,2,11.9183905730784
22,3,5,86,10,11,340,2,3,3,190,1158,1176,1,3,2,4,1,1,11.8277362048103
5,6,6,116,10,11,268,3,4,6,831,1151,2060,2,3,1,3,1,2,12.2596134124582
8,3,5,81,9,9,0,2,3,3,587,1073,1630,2,3,1,3,1,2,11.7752897294377
8,3,4,74,15,16,0,2,3,1,0,484,1242,1,3,0,0,1,1,11.6073261403917
5,3,6,82,9,9,300,2,4,2,353,1288,2422,3,4,2,4,3,2,12.4490188241406
8,3,6,78,16,17,0,2,3,5,477,1202,2158,2,4,1,4,1,2,12.4008167223227
26,3,5,86,9,9,0,2,3,3,453,864,864,1,3,0,0,1,1,11.6784399034478
8,3,4,86,7,7,0,4,0,1,0,0,943,1,4,0,0,1,1,11.289781913656
8,3,4,105,9,9,0,3,4,6,1440,1440,1440,2,3,0,0,0,0,11.9183905730784
8,3,4,48,15,16,0,1,3,5,348,528,605,1,3,0,0,1,0,11.3621025752356
8,3,5,112,15,16,149,2,3,2,283,1038,1038,2,3,0,0,2,1,11.7752897294377
8,3,5,85,15,16,98,3,0,6,0,0,1340,1,3,1,4,2,1,11.6952470217642
23,1,6,112,15,16,0,2,3,1,0,1105,1822,2,4,1,1,1,2,12.3392914893164
23,6,7,118,7,11,246,2,4,5,700,700,2243,2,4,1,3,2,3,12.3238556811866
23,6,7,114,10,11,172,2,3,2,28,1502,2730,2,4,1,3,3,2,12.614865543731
23,6,7,119,7,7,0,3,5,4,48,1104,2127,2,4,1,3,2,3,12.3800259526536
23,6,7,117,10,11,340,2,4,6,421,807,1982,2,4,1,3,3,2,12.3392914893164
23,6,7,122,14,15,0,3,4,6,497,779,1958,2,4,1,3,2,2,12.3013828253345
6,3,8,135,14,15,306,3,4,1,0,1643,1651,2,4,1,4,3,3,12.4292161968444
6,3,8,134,6,6,0,3,4,1,0,2140,2140,2,4,0,0,3,3,12.7938593104323
6,3,7,134,14,15,306,3,4,1,0,1494,1494,2,4,1,4,2,3,12.5407575715773
6,3,7,135,14,15,0,3,4,1,0,1316,1316,2,4,1,4,3,2,12.2067773971344
6,3,8,135,14,15,306,3,4,1,0,1643,1651,2,4,1,4,2,3,12.4151172724649
6,6,8,135,6,6,270,3,5,1,0,1482,2574,2,5,1,4,3,3,12.5281561446993
6,6,7,134,14,15,0,3,4,1,0,728,1456,2,4,1,3,3,2,11.9565530341727
6,3,7,134,14,15,0,3,4,1,0,1240,1240,2,4,0,4,2,3,12.1756134380455
6,3,7,135,14,15,108,3,4,6,664,1208,1208,2,4,0,0,2,2,12.1828040185908
6,3,7,133,14,15,204,3,4,6,20,1546,1546,2,4,0,4,2,3,12.2876526325226
6,3,8,134,14,15,132,3,4,6,36,1489,1500,2,4,1,4,2,2,12.2690427498449
6,3,7,133,14,15,0,3,4,1,0,1270,1270,2,4,0,0,2,2,12.0776709307256
6,6,7,133,14,15,0,3,4,1,0,879,1795,2,4,0,2,2,2,12.1600287070288
6,3,6,134,14,15,0,3,4,6,24,1314,1314,2,4,1,4,2,2,12.0806908119985
23,6,7,116,10,11,128,2,4,6,1065,1157,2062,2,3,1,4,3,2,12.5317727851695
23,6,7,116,7,7,360,3,4,6,608,929,1873,2,4,1,3,2,2,12.2404740722475
5,1,6,86,15,7,472,2,4,3,697,1444,2144,2,4,2,3,3,2,12.5317727851695
5,6,6,120,7,7,0,3,4,6,985,1580,1953,2,4,2,2,3,2,12.3883942023241
5,6,6,94,7,7,157,2,3,2,568,832,2087,2,4,0,0,3,2,12.1415341243926
6,6,6,125,14,15,0,3,4,6,539,635,1308,2,4,0,2,2,2,12.0725412529057
6,6,6,126,14,15,0,3,4,6,706,794,1796,2,3,0,0,2,2,12.2596134124582
6,3,5,122,14,15,0,3,4,6,420,990,990,1,3,0,3,1,1,11.8913619006905
6,3,5,124,14,15,0,3,4,5,549,1097,1097,1,3,0,3,1,1,11.9042916486989
6,3,4,122,14,15,0,3,4,6,588,990,990,1,3,0,0,1,0,11.7248058240057
6,6,6,125,14,15,0,3,4,6,648,824,1786,2,4,0,4,2,2,12.2295450017153
6,6,7,127,14,15,0,3,4,6,342,988,1873,2,4,1,3,2,2,12.3694661924386
6,6,7,129,14,15,0,3,4,1,0,845,1690,2,4,0,4,2,2,12.157669906302
6,3,7,131,14,15,167,3,4,6,1013,1453,1479,2,4,0,3,2,2,12.3282902782544
6,6,7,131,14,15,101,3,4,1,0,840,1668,2,4,0,4,2,2,12.1007121298723
6,3,5,102,7,7,0,2,4,4,663,864,894,1,3,0,1,1,2,11.7829526021833
6,8,5,104,14,15,113,2,4,6,502,1015,1025,2,3,1,2,1,2,11.9414558460094
6,3,5,105,6,6,0,2,4,5,539,1040,1040,1,3,0,0,1,2,11.8122890421958
6,3,5,105,7,7,0,2,4,3,60,876,907,1,3,0,0,2,1,11.7752897294377
6,3,5,103,7,7,0,2,3,4,330,864,879,1,3,0,0,1,2,11.6952470217642
6,3,5,100,14,15,0,2,3,2,138,882,882,1,3,0,0,1,2,11.6307085006266
6,3,5,100,14,15,0,2,3,5,671,864,864,1,5,0,3,3,2,11.7519423654407
6,3,4,100,10,11,0,2,3,3,385,385,875,1,4,0,0,1,2,11.6699292137799
6,3,8,132,6,6,246,3,4,6,1464,2000,2000,2,4,0,4,3,3,12.631013530139
6,6,8,130,14,15,149,3,4,1,0,1284,2169,2,4,1,4,2,2,12.3392914893164
6,3,7,128,14,15,0,3,3,6,1412,1673,1673,2,4,1,3,2,2,12.5061772379805
6,3,7,130,14,15,100,3,4,1,0,1459,1459,2,4,1,4,2,2,12.1652506510099
6,6,7,130,14,15,214,3,4,1,0,860,1729,2,4,0,0,3,2,12.2060726455302
6,6,8,126,14,15,0,3,4,6,281,1028,2452,2,4,1,3,3,2,12.4950039373824
6,3,8,122,7,7,519,3,4,4,408,1556,1592,2,4,1,3,3,2,12.3371009079366
6,6,8,129,14,15,256,3,4,6,1198,1531,2439,2,4,1,3,3,2,12.5245263766487
6,6,7,124,14,15,254,3,4,6,762,860,1992,2,4,2,3,2,2,12.2596134124582
6,3,9,130,14,15,215,3,4,6,1059,1626,1668,2,4,1,3,3,3,12.5602444592508
6,6,8,123,14,15,438,3,4,6,1079,1220,2090,2,4,1,3,2,2,12.3883942023241
6,3,6,131,14,15,170,3,4,6,659,848,848,1,4,0,3,3,2,11.7867621306
6,3,8,127,14,15,158,3,4,6,915,1341,1341,1,4,1,3,2,2,12.4167386753333
6,6,7,131,14,15,0,3,4,1,0,847,1928,2,4,1,4,3,2,12.2991075114974
6,3,7,131,14,15,0,3,4,6,699,1337,1337,2,4,0,5,2,2,12.1281111040605
6,3,7,132,14,15,106,3,4,1,0,1422,1422,2,4,0,0,2,2,12.0984874348502
6,3,7,133,14,15,0,3,4,6,709,1169,1190,2,4,0,0,2,2,12.0639328783691
6,3,6,134,14,15,0,3,4,1,0,1330,1330,2,4,1,4,3,2,12.0307664236301
6,6,7,134,14,15,0,3,4,1,0,738,1491,2,4,1,4,2,2,12.0357290654956
6,6,5,133,14,15,0,3,4,1,0,768,1536,2,4,0,0,3,2,12.0257490913989
8,3,5,93,9,9,0,2,3,5,698,1214,1214,1,3,0,0,1,2,11.8493977015914
8,7,5,95,7,7,162,2,4,5,936,936,936,1,3,1,2,1,1,11.6826682395573
8,3,4,91,14,15,20,2,3,4,132,1088,1088,1,3,0,0,1,2,11.6082356447746
8,3,4,93,7,7,48,2,3,3,520,960,960,1,3,0,4,3,1,11.4589971229447
8,3,6,88,7,7,198,2,3,1,0,1179,1179,1,3,0,3,3,2,11.6082356447746
8,7,6,118,7,7,104,2,4,6,816,816,816,1,3,0,3,0,0,11.6826682395573
8,8,6,104,7,11,0,2,3,6,504,960,1044,1,3,1,2,1,2,11.8018567568224
8,3,6,104,7,7,174,2,3,4,751,1143,1113,1,3,1,2,2,1,11.9049675527463
8,6,5,107,10,11,0,4,0,0,0,0,2233,2,3,0,3,3,2,11.8565151693603
8,3,5,134,14,15,0,3,4,1,0,1125,1125,1,3,0,3,1,2,11.9511803959014
8,3,5,133,14,15,0,3,5,5,980,1090,1090,1,3,0,4,3,2,11.9640010843304
8,6,5,133,14,15,0,3,4,6,611,734,1408,2,3,0,3,3,2,12.0523385455881
8,6,10,135,6,6,762,3,5,6,2260,3138,4676,3,5,1,4,3,3,12.1267588388104
8,7,6,133,14,15,76,3,4,6,467,547,1072,1,4,0,0,3,2,11.8493977015914
8,3,5,87,16,17,0,2,3,3,77,960,960,1,2,0,0,1,1,11.7886614664036
8,3,4,83,1,11,128,3,3,0,0,0,1152,2,2,0,0,1,0,11.0267924537946
8,3,4,82,15,16,132,3,3,5,492,864,948,1,3,0,0,1,1,11.6172854802945
8,3,5,74,10,11,0,2,3,1,0,1195,1195,2,3,0,0,0,0,11.4978118271602
8,3,3,59,9,9,0,1,3,3,544,544,774,1,4,0,0,0,0,11.2772031314492
8,1,6,48,15,16,0,1,3,2,144,660,865,1,3,1,4,1,1,11.5945054519627
8,3,4,82,9,9,0,2,3,2,552,894,894,1,3,0,0,1,2,11.6082356447746
8,6,4,38,9,7,0,2,2,1,0,560,1346,1,3,0,4,1,1,11.6262541502772
8,3,4,83,9,9,0,2,3,4,544,768,768,1,3,1,2,1,1,11.7360690162844
