"Neighborhood","House.Style","Overall.Qual","Year.Built","Exterior.1st","Exterior.2nd","Mas.Vnr.Area","Foundation","Bsmt.Qual","BsmtFin.Type.1","BsmtFin.SF.1","Total.Bsmt.SF","Gr.Liv.Area","Full.Bath","Kitchen.Qual","Fireplaces","Fireplace.Qu","Garage.Finish","Garage.Cars","SalePrice"
14,6,4,98,6,6,0,2,7,8,0,546,1344,1,5,1,6,3,0,11.4824662574855
14,6,4,98,6,6,0,2,7,3,273,546,1092,1,5,0,1,4,1,11.3850920934603
15,7,5,100,9,9,0,2,5,5,720,796,796,1,5,0,1,5,1,11.7897993387054
15,8,6,121,7,7,0,2,5,7,114,384,1091,1,5,0,6,3,1,11.7848591804539
15,7,5,106,10,11,104,3,5,5,1097,1097,1110,1,3,1,6,3,2,12.0167264737993
15,3,5,113,7,11,0,2,7,2,625,833,833,1,5,0,1,5,0,11.6262541502772
15,7,5,120,7,17,0,3,5,5,718,828,883,1,5,1,3,5,2,11.9117015849276
15,1,5,121,14,15,0,6,5,5,732,796,1362,1,5,0,1,5,2,11.870599909242
15,6,5,120,7,17,0,3,5,2,330,624,1287,1,5,0,1,5,2,11.7752897294377
15,3,6,105,10,8,0,3,7,2,1567,1567,1567,2,3,2,6,4,2,12.1858699382127
15,6,5,97,14,15,178,2,7,3,496,784,1632,1,5,1,6,4,2,12.0610468734799
16,3,6,86,9,9,0,2,5,2,528,1184,1414,1,5,1,6,5,2,12.0810761553555
16,3,6,98,4,11,0,2,7,3,865,1205,2117,2,5,2,4,3,2,12.3779229024568
16,6,6,97,7,7,0,2,4,2,500,952,2112,2,5,2,4,5,2,12.2399908637336
9,6,6,125,14,15,0,3,7,3,706,926,1604,2,5,1,6,3,2,12.1415341243926
9,6,6,123,14,15,119,3,5,2,476,680,1470,2,5,1,6,3,2,12.0137007528827
9,6,6,126,14,15,0,3,5,5,851,926,1604,2,5,0,1,3,2,12.1833156584076
9,6,6,126,14,15,0,3,5,5,828,943,1638,2,5,2,6,3,2,12.1652506510099
9,6,6,124,7,7,0,3,5,7,138,916,1636,2,5,1,6,3,2,12.0610468734799
9,3,5,124,7,7,0,3,5,5,450,1348,1384,2,3,0,1,5,2,12.0889768736539
9,6,7,124,7,7,0,3,5,5,604,729,1446,2,5,1,6,5,2,12.0725412529057
25,3,8,129,6,6,0,3,3,5,1153,1593,1593,1,1,1,4,3,2,12.563747089802
25,3,8,125,6,6,0,3,3,5,656,1664,1682,1,3,1,6,3,2,12.4207807180233
25,3,8,121,7,7,0,3,5,5,733,1337,1337,2,3,1,6,4,2,12.1007121298723
25,3,8,120,7,7,0,3,5,8,0,1280,1280,2,3,0,4,4,2,12.1007121298723
9,6,6,125,14,15,0,3,5,8,0,926,1604,2,5,1,6,3,2,12.106252310248
9,6,6,126,14,15,0,3,5,8,0,932,1633,2,5,1,6,3,2,12.1172414318236
9,6,6,123,7,7,0,3,5,5,219,773,1658,2,5,1,6,3,2,12.1441972418121
9,6,7,122,9,9,0,3,5,8,0,712,1895,2,3,1,6,3,2,12.1781874420406
9,6,6,119,7,7,194,3,5,2,504,836,1709,2,3,0,1,3,2,12.1281111040605
25,3,8,116,7,7,0,3,5,5,767,1228,1228,2,3,1,4,3,2,12.1495022940418
25,3,8,117,7,7,0,3,5,5,319,1337,1337,2,3,1,6,4,2,12.1468532858702
25,6,8,133,14,15,130,3,3,5,16,1168,2500,3,1,1,4,3,3,12.7798730684576
25,6,9,133,14,15,245,3,5,8,0,1122,2504,2,1,1,4,3,3,12.6915804613119
25,3,9,132,14,15,296,3,3,5,1337,1884,1884,2,1,1,4,3,3,12.8661799720119
9,3,6,80,4,4,0,2,7,8,0,1632,1474,1,5,2,4,5,2,11.6526874073454
25,3,9,135,9,9,178,3,3,5,1034,1710,1710,2,1,1,4,4,2,12.7188962719588
9,3,6,78,1,1,44,2,7,8,0,1488,1488,2,5,1,6,4,2,11.7981044072039
20,6,7,114,10,11,123,2,5,8,0,791,2093,2,5,1,6,3,2,12.2783933071098
20,3,7,116,10,16,102,2,5,5,983,1675,1688,2,1,1,2,4,2,12.3305002239052
20,3,6,109,9,9,210,2,5,5,588,1422,1422,2,3,1,6,3,2,12.0753943218881
20,3,7,111,16,11,174,2,5,5,747,1260,1260,2,5,0,4,5,2,12.1112123645062
20,3,7,106,10,11,383,2,5,5,1206,2048,2064,2,3,2,3,3,2,12.3673407931263
20,3,7,107,10,11,194,2,5,2,864,1782,1782,2,3,1,6,3,2,12.3013828253345
20,6,6,105,7,7,424,2,5,2,896,1330,2872,2,5,1,6,3,2,12.5135573452781
20,3,6,104,7,7,621,3,5,2,890,1211,1211,2,3,1,5,3,2,11.9891596439666
20,3,5,105,14,15,0,3,5,2,767,1126,1126,2,1,0,4,4,2,12.0725412529057
20,6,7,108,7,7,280,2,5,8,0,738,2044,2,5,1,6,5,2,12.1281111040605
20,6,5,97,14,15,0,2,7,3,280,720,1308,1,5,0,6,5,2,11.897507362162
20,6,7,106,10,11,168,3,5,2,988,1420,2840,2,3,2,4,3,4,12.586219945654
20,3,6,104,10,11,160,2,5,2,644,1193,1523,2,5,1,6,3,2,12.1007121298723
20,3,6,104,7,7,120,2,7,8,0,1444,1444,2,5,1,4,5,2,11.982303898822
20,6,7,104,10,11,660,2,7,2,403,803,1964,2,5,1,4,4,2,12.2307652581205
20,3,5,101,7,7,0,2,5,3,1084,1176,1178,1,3,1,3,5,2,11.9640010843304
20,6,8,124,14,15,402,3,5,5,1023,1236,2340,2,3,1,4,4,3,12.6313403809345
16,6,5,102,14,15,0,2,5,8,0,896,1792,2,5,0,5,5,2,11.7981044072039
16,3,6,97,7,7,0,2,5,2,602,1054,1054,1,5,0,1,5,2,11.9250351157971
16,3,4,97,7,7,72,2,5,7,252,936,936,1,5,0,6,5,1,11.6253608943
16,3,5,99,9,9,0,2,5,7,119,864,864,1,5,0,1,5,2,11.7199396343546
16,3,4,100,9,9,0,2,7,3,600,864,864,1,5,0,3,5,2,11.6195352000285
16,3,6,126,9,9,0,3,5,5,266,1405,1337,2,3,0,1,3,2,12.106252310248
3,6,6,101,7,7,359,2,7,6,458,483,987,1,5,0,4,5,1,11.5463602410565
3,6,6,101,7,7,158,2,7,3,330,483,987,1,5,0,6,5,1,11.5129254649702
3,6,6,100,7,7,422,2,7,6,483,483,987,1,5,0,1,5,1,11.5179130064813
3,6,6,98,7,7,127,2,7,7,321,483,987,1,5,0,1,5,1,11.5711943730942
3,6,6,99,7,7,232,2,7,2,387,483,987,1,5,0,1,5,1,11.3551013797767
3,6,6,99,7,7,604,2,7,2,358,483,987,1,5,0,1,5,1,11.4019939042629
3,6,5,100,7,7,356,2,7,7,350,630,1302,2,5,0,1,5,1,11.6240195124758
18,3,6,105,10,11,0,2,5,2,559,1069,1069,2,5,0,4,4,2,11.8493977015914
18,6,6,103,10,3,0,2,5,2,286,855,1456,2,5,0,1,4,2,11.870599909242
18,3,7,105,10,3,0,2,5,2,378,1055,1055,2,5,0,1,5,2,11.9083402372249
16,3,5,94,7,7,65,2,7,7,340,864,892,1,5,0,1,4,1,11.6082356447746
19,3,8,136,14,15,426,3,3,5,1336,1932,1932,2,1,1,4,3,3,12.8856709532443
19,6,10,135,14,15,272,3,3,5,1280,1682,2332,2,1,1,2,3,3,12.9621946252515
19,3,10,135,6,6,816,3,3,5,1636,2078,2084,2,1,1,4,3,3,12.8609986132699
19,6,9,136,14,15,268,3,3,5,1330,1452,2713,2,1,1,4,3,3,13.0086592616321
19,3,8,135,14,15,302,3,3,5,1012,1582,1582,2,3,0,1,3,3,12.6682330973149
19,3,8,135,14,15,436,3,3,5,1400,1710,1710,2,3,1,4,4,3,12.8277291949399
19,3,8,135,14,15,554,3,3,5,1728,2418,2464,2,1,1,2,3,3,12.942039823273
19,3,9,135,14,15,480,3,3,5,1375,1950,1950,2,1,1,4,3,3,12.8557902681628
19,6,9,134,14,15,270,3,3,5,1420,1850,2748,2,1,1,4,3,3,12.8739020181058
19,6,10,133,6,6,468,3,3,5,1082,1620,2790,2,1,1,2,3,4,13.0389817684653
19,6,9,133,6,6,368,3,3,5,1249,1414,2331,2,1,1,4,3,3,12.8452914840646
19,6,8,135,14,15,108,3,5,5,40,948,2088,2,3,1,4,3,3,12.4292161968444
19,6,8,132,14,15,126,3,3,5,856,1148,2332,2,1,1,4,3,3,12.663497492569
19,3,10,131,9,9,680,3,3,5,2257,2535,2470,1,1,2,4,3,3,13.3293775467887
19,6,9,131,14,15,664,3,3,5,1016,1572,2668,2,1,2,4,3,3,12.9299914847569
19,6,7,131,14,15,292,3,5,5,866,998,2046,2,3,1,4,4,3,12.5567295171433
19,3,8,131,14,15,504,3,5,5,1149,1603,1575,2,3,1,6,3,3,12.5567295171433
19,6,8,129,14,15,1110,3,3,5,1075,1479,2649,2,3,1,6,3,3,12.9509817606487
19,6,8,131,14,15,221,3,3,8,0,1765,2690,2,3,1,4,3,3,12.8212582846204
19,3,9,136,9,9,492,3,5,5,372,1858,1866,2,1,1,4,3,3,12.7274226927524
19,3,9,136,9,9,766,3,3,5,1540,1702,1702,1,1,1,4,3,3,12.8139178962537
19,3,7,133,14,15,144,3,5,5,20,1367,1367,2,3,1,4,4,2,12.1652506510099
19,3,8,131,9,9,472,3,3,5,1218,1518,1518,1,1,1,4,4,2,12.5208833853702
19,3,9,133,9,9,616,3,3,5,28,1684,1684,2,1,1,2,4,2,12.4912515877638
19,3,9,135,9,9,714,3,3,5,1204,1800,1800,2,1,1,4,4,3,12.8238683888463
19,3,8,134,9,9,176,3,5,5,846,1342,1342,2,3,1,4,3,2,12.3641442001007
19,3,8,134,9,9,196,3,5,5,24,1342,1342,2,3,1,4,4,2,12.2991075114974
19,6,7,131,14,17,106,3,5,8,0,764,1626,2,3,0,1,4,2,11.9511803959014
19,6,7,131,14,17,106,3,5,5,573,764,1626,2,3,0,3,4,2,11.9447078813958
19,3,7,132,14,15,146,3,5,5,720,1358,1358,2,3,1,4,4,2,12.2404740722475
1,3,7,131,14,15,143,3,5,5,1073,1415,1455,2,3,1,6,3,3,12.1807548375459
1,3,7,132,14,15,24,3,5,5,1087,1393,1576,2,3,1,6,4,3,12.301337369756
1,3,7,133,14,15,14,3,5,5,16,1346,1504,2,3,1,4,3,2,12.1600287070288
1,3,7,135,14,15,16,3,5,8,0,1266,1266,2,3,1,4,3,2,11.9822726287897
1,3,7,135,16,17,20,3,5,8,0,1146,1246,2,3,1,4,3,2,12.1425309607195
9,6,6,132,14,15,0,3,5,8,0,789,1515,2,3,1,4,3,2,12.0951410848229
9,6,6,132,14,15,0,3,7,5,759,839,1593,2,5,1,6,3,2,12.170445467887
9,8,7,133,14,15,182,3,5,5,655,856,1166,2,3,0,1,3,2,12.1547793511426
9,6,6,133,14,15,0,3,5,8,0,728,1456,2,3,0,1,3,2,12.0782392740203
9,6,7,130,14,15,0,3,5,8,0,840,1720,2,3,1,4,3,2,12.1441972418121
9,6,7,131,14,15,196,3,5,8,0,847,1986,2,3,1,4,3,2,12.2690474446916
19,3,7,135,14,15,176,3,5,5,876,1350,1358,2,3,1,4,4,2,12.2890341662445
9,6,6,128,14,15,318,3,5,8,0,936,1792,2,5,1,6,3,2,12.136186518066
9,6,7,128,14,15,647,3,5,5,544,982,1892,2,5,1,6,4,2,12.3316033679774
9,6,7,132,14,15,0,3,5,5,724,788,1490,2,3,1,4,3,2,12.1226910365911
9,6,7,130,14,15,101.896800825593,3,5,8,0,707,1414,2,3,1,4,3,2,12.0782392740203
9,6,7,127,14,15,0,3,5,5,870,1037,2322,2,5,1,6,3,2,12.3238556811866
9,6,7,127,14,15,0,3,5,8,0,831,1651,2,5,1,6,3,2,12.1329641737095
17,5,8,125,7,7,1290,3,5,8,0,1173,2199,2,3,1,6,3,2,12.5584885325485
17,6,8,126,14,15,473,3,5,5,986,1470,2630,2,3,1,6,3,3,12.6603279178078
17,6,8,128,14,15,350,3,5,5,655,1145,2198,2,3,1,6,4,3,12.4292161968444
17,6,9,128,14,15,295,3,3,8,0,1519,2172,2,1,1,6,4,3,12.5810785461536
17,3,8,126,14,15,495,3,5,5,1660,1982,2006,2,3,1,6,3,3,12.7656884334656
17,6,7,124,14,15,0,3,3,5,851,1064,2125,2,3,2,6,4,2,12.5407575715773
17,6,8,123,14,15,466,3,5,8,0,1242,2501,2,3,1,6,4,3,12.5776362019627
17,3,8,123,9,9,660,3,5,5,1696,2109,2113,2,3,1,6,3,3,12.7656884334656
17,6,7,121,15,8,651,3,5,5,1173,1311,2418,2,3,1,6,4,3,12.7396377562657
17,6,7,121,14,15,320,3,5,3,228,1080,2197,2,3,1,4,3,3,12.5689781392195
17,6,7,122,14,15,448,3,5,5,1000,1223,2127,2,3,2,6,4,2,12.5098740998618
17,3,8,122,7,7,554,3,5,5,1314,1986,1987,2,3,1,6,3,2,12.6165252951494
24,3,8,135,14,15,186,3,5,8,0,1580,1580,2,3,0,1,4,3,12.3678853256926
24,6,6,135,14,15,74,3,5,8,0,894,1933,2,3,1,4,3,3,12.273731294004
24,3,8,134,14,15,53,3,5,5,24,1574,1574,2,3,1,4,4,3,12.3544926506484
24,3,7,134,14,15,128,3,3,5,1096,1578,1578,2,3,1,4,5,3,12.3883942023241
24,3,9,136,14,15,284,3,5,8,0,1498,1506,2,1,1,4,3,2,12.4842042571701
24,3,8,135,14,15,468,3,5,5,33,1563,1563,2,3,1,4,4,3,12.4090134895269
24,3,7,136,14,15,256,3,5,8,0,1417,1428,2,1,0,1,4,2,12.3356964133237
24,6,8,135,14,15,156,3,5,8,0,1341,1861,3,3,1,4,4,3,12.4568313638774
24,6,8,135,14,15,310,3,5,5,729,955,1874,2,3,1,4,3,3,12.6045131387014
24,3,8,134,14,15,101.896800825593,3,3,5,666,1460,1460,2,3,1,4,3,2,12.4171436156101
24,3,8,135,14,15,0,3,5,5,24,1363,1372,2,3,0,4,4,2,12.2676380011883
24,3,7,135,14,15,0,3,3,8,0,1372,1372,2,3,0,1,3,2,12.4315335097995
24,3,7,135,6,6,101.896800825593,3,5,8,0,1428,1428,2,3,0,1,3,2,12.1117619660589
24,6,7,133,14,15,0,3,5,5,400,866,1768,2,3,0,1,4,2,12.3313828364956
24,6,8,131,14,15,768,3,3,8,0,1053,1992,2,3,1,4,4,2,12.4292161968444
24,6,7,133,6,6,0,3,5,8,0,1026,1958,2,3,1,4,3,3,12.4292161968444
24,6,8,135,14,15,100,3,3,5,789,1034,2078,2,1,1,4,3,3,12.7359653320134
24,6,7,135,6,6,101.896800825593,3,5,8,0,813,1665,2,3,0,1,4,2,12.2353886998642
24,3,8,135,14,15,292,3,5,8,0,1660,1660,2,3,1,4,3,3,12.4529327234617
24,3,7,135,6,6,210,3,5,5,902,1218,1218,2,3,0,1,3,2,12.3473464878866
24,6,6,131,14,15,0,3,5,7,503,864,1728,2,3,0,1,4,2,12.2428866186529
23,3,7,132,14,15,120,3,5,5,680,1080,1080,1,3,0,6,2,0,11.8565151693603
23,6,6,131,14,15,0,3,5,5,80,835,1696,2,3,0,1,4,2,12.1441972418121
23,6,7,131,14,15,95,3,5,8,0,835,1663,2,3,0,6,4,2,12.16785143271
23,3,6,133,14,15,126,3,5,5,80,1175,1175,1,3,0,1,5,0,11.8913619006905
23,3,5,132,14,15,0,3,7,5,646,1114,1114,1,3,0,1,5,2,11.9766594812024
23,3,6,131,14,15,0,3,5,5,814,1114,1114,1,3,0,1,5,2,11.9511803959014
23,6,6,132,14,15,0,3,5,8,0,798,1640,2,3,0,1,4,2,12.0610468734799
23,3,7,135,14,15,0,3,5,8,0,1162,1162,2,3,0,1,3,2,12.0435537160324
23,6,6,123,14,15,38,3,5,5,362,754,1609,2,3,0,1,4,2,12.1117619660589
23,6,6,121,7,7,120,3,5,5,602,886,1680,2,3,0,1,4,2,12.0015054797889
23,3,6,122,7,7,258,3,5,5,1138,1408,1679,2,3,1,3,4,2,12.173032791452
23,6,7,122,14,15,145,3,5,5,537,832,1657,2,3,0,1,4,2,12.1495022940418
23,6,6,129,14,15,0,3,5,5,472,827,1677,2,3,0,6,4,2,12.1574074735489
23,6,7,120,7,7,0,3,5,5,397,836,1737,2,3,0,1,3,2,12.0725412529057
23,3,6,119,7,7,88,2,5,5,1200,1278,1294,2,3,0,4,4,2,12.096257779523
23,6,6,121,7,7,120,3,5,5,426,832,1710,2,3,0,1,4,2,12.1388638958367
23,3,6,121,10,11,0,3,5,6,165,1604,1617,2,3,1,3,4,2,12.170445467887
23,3,6,121,10,11,0,3,5,5,300,1199,1199,2,3,0,6,4,2,11.944058319827
22,3,5,91,15,16,0,3,7,3,53,984,984,1,5,1,6,4,1,11.7597855429018
22,3,5,90,7,11,0,2,7,2,737,912,912,1,5,0,4,5,1,11.8775685785581
22,3,5,89,15,16,0,2,7,2,764,864,864,1,3,1,6,5,1,11.8130300574206
22,3,5,96,7,7,0,2,7,2,890,890,890,1,5,0,1,5,1,11.6526874073454
22,3,5,91,15,7,0,2,5,2,489,864,864,1,5,0,1,5,1,11.6945467766498
22,3,6,89,7,7,0,2,7,5,832,912,912,1,3,0,1,5,1,11.8635823365834
28,3,6,102,7,8,144,2,7,2,800,1430,1430,2,5,2,6,5,2,12.1652506510099
22,1,5,100,7,7,0,2,5,6,190,1001,1641,2,5,1,4,5,2,11.8493977015914
17,6,6,118,7,7,304,3,5,2,704,930,2683,2,3,2,4,4,2,12.5776362019627
17,1,9,121,15,16,568,3,5,3,520,1848,2786,2,3,1,2,3,2,12.8279923168018
24,3,7,132,9,9,0,3,5,5,16,1391,1391,2,3,0,1,4,2,12.1858699382127
24,6,7,134,9,9,0,3,5,8,0,625,1250,2,3,0,1,3,2,12.0546681913709
24,3,7,132,9,9,0,3,5,5,24,1235,1245,2,3,0,1,4,2,12.0895388292742
24,6,6,133,9,9,0,3,5,5,390,600,1200,2,3,0,1,4,2,12.0137007528827
24,6,7,135,14,15,0,3,5,8,0,689,1392,2,3,0,5,5,2,11.8913619006905
24,6,7,135,14,15,0,3,5,8,0,689,1392,2,3,0,1,5,2,11.8913619006905
24,6,7,127,9,9,360,3,5,2,549,744,1501,2,5,0,6,5,2,12.0973732286068
24,6,6,127,9,9,216,3,5,5,550,744,1549,2,5,0,6,5,2,12.0604686716714
24,3,9,128,9,9,260,3,5,5,1027,1614,1638,2,1,1,6,3,2,12.6115377536383
24,3,9,129,14,15,179,3,3,5,1004,1310,1310,1,3,1,6,4,2,12.5602444592508
24,3,9,129,14,15,0,3,3,5,964,1419,1419,1,1,1,6,3,2,12.5776362019627
24,3,9,127,14,15,260,3,5,5,1141,1557,1557,2,1,1,6,4,2,12.6280670555895
24,3,9,127,9,9,60,3,3,5,1238,1698,1709,2,3,1,6,3,2,12.7035090321771
24,6,7,127,9,9,212,3,5,3,510,600,1252,2,3,0,1,5,2,11.982929094216
24,8,7,127,14,15,216,3,5,5,600,672,1404,2,3,0,4,5,2,12.0435537160324
24,6,7,129,14,15,513,3,7,5,681,858,1789,2,5,1,6,3,2,12.3149270504423
24,6,8,127,9,9,466,3,5,5,612,960,1586,2,3,0,1,5,2,12.0435537160324
24,6,8,127,9,9,456,3,5,5,813,960,1607,2,3,0,1,5,2,12.2060726455302
24,6,10,126,4,9,0,3,5,3,128,970,2393,2,1,1,6,3,2,12.7512996960135
28,3,8,124,4,4,0,3,5,5,786,1260,1288,1,1,2,4,3,2,12.4110522262167
28,3,8,123,4,4,0,3,5,6,560,1230,1239,1,3,1,3,3,2,12.2899541295109
28,3,8,121,4,4,0,3,5,5,1619,1719,1719,1,3,2,4,3,2,12.6884987947745
28,3,6,112,10,11,0,3,5,3,660,1232,1232,2,5,0,1,5,2,11.9984332807519
28,6,9,105,15,16,1050,2,5,5,410,994,2944,2,3,1,4,4,3,11.9183905730784
28,3,8,104,14,15,0,2,5,5,1044,1426,1671,3,1,1,4,4,2,12.5776362019627
24,6,7,130,14,15,101.896800825593,3,5,8,0,952,1812,2,5,1,6,4,2,12.2307652581205
20,3,7,98,10,11,288,3,7,8,0,1304,1682,2,5,1,4,5,2,12.0668105781967
20,8,6,97,9,9,0,2,7,5,828,1427,1427,2,5,0,1,4,2,12.1172414318236
20,3,6,96,7,7,0,2,7,7,301,1740,1740,1,5,1,6,4,2,11.9183905730784
20,3,6,99,14,15,144,2,7,2,656,1258,1258,2,3,0,1,4,2,11.8844890214027
20,3,7,95,10,11,0,2,7,2,603,1620,1620,2,3,1,4,5,2,12.2783933071098
20,3,5,93,9,9,0,2,7,8,0,1625,1625,2,5,0,6,5,2,11.8529627677559
20,6,6,102,7,7,0,2,7,2,956,1522,2614,2,5,1,6,4,2,12.3883942023241
16,6,5,96,9,9,0,2,7,6,732,732,1464,1,5,0,1,5,2,11.8565151693603
16,3,5,93,14,15,300,2,7,2,595,912,912,1,3,0,1,5,2,11.8981878657609
16,3,5,93,7,7,0,2,7,2,260,912,925,1,5,0,1,5,2,11.8130300574206
16,3,5,93,7,7,0,2,7,8,0,1728,1728,2,5,0,1,5,2,11.8844890214027
16,3,5,93,7,7,108,2,7,6,231,1728,1728,2,5,0,1,5,2,11.8677987869623
20,3,5,101,10,11,564,2,7,8,0,1656,1656,2,5,0,4,5,2,11.8130300574206
20,6,7,99,7,7,0,2,5,2,583,825,1670,1,5,0,4,3,2,12.0435537160324
20,6,8,104,14,15,289,2,7,5,575,1142,2715,3,3,2,6,3,2,12.6108708646506
20,6,6,102,7,7,270,2,7,2,442,901,1876,2,3,1,6,4,2,12.1281111040605
20,6,6,94,7,7,252,2,7,5,400,800,1632,1,3,0,1,5,2,12.0610468734799
16,7,7,89,6,6,210,2,7,2,867,944,999,1,1,0,1,4,2,12.091783499128
20,6,7,96,9,9,342,2,7,3,552,832,1978,2,5,1,4,4,2,12.0782392740203
16,3,5,84,7,7,0,4,2,8,0,0,1014,1,5,0,1,4,1,11.4927227576527
16,3,4,85,9,9,0,2,7,7,288,907,907,1,5,0,6,5,1,11.5991765530135
16,3,4,84,14,15,0,2,7,2,228,952,952,1,5,0,1,5,1,11.8185702377962
16,3,5,91,9,9,148,2,7,2,776,1120,1128,2,5,0,1,4,2,11.9511803959014
16,3,6,92,7,11,272,2,7,3,490,1425,1425,2,5,1,4,4,2,12.1034860567551
16,8,6,94,7,7,183,2,7,7,312,1127,1165,1,5,0,1,4,2,12.0719696610067
16,3,6,93,7,7,0,2,7,7,892,1136,1136,1,5,1,4,4,1,11.8493977015914
16,3,6,92,7,7,260,2,5,7,787,1092,1092,1,5,0,2,4,2,11.8844890214027
16,8,5,93,4,4,0,3,7,2,633,1219,1265,2,3,1,4,4,2,12.1001564199386
16,8,6,92,10,16,259,2,7,5,624,1248,1350,1,5,0,6,4,2,12.0346910287746
16,3,5,89,10,11,0,2,7,8,0,1114,1114,1,5,0,1,4,2,11.8493977015914
16,3,5,87,7,7,54,2,7,2,806,1053,1053,1,3,0,1,4,1,11.8879313655937
16,3,6,87,7,7,243,2,7,8,0,1252,1252,1,3,0,1,5,2,11.8635823365834
16,3,4,88,15,16,0,3,7,2,419,1100,1100,1,5,1,5,4,1,11.8565151693603
16,3,5,88,15,16,0,2,7,3,528,1118,1118,1,3,0,1,4,1,11.9381932003746
4,3,3,77,14,15,0,2,2,4,0,0,720,1,5,0,1,5,1,11.1913418408428
4,3,3,63,14,15,0,2,7,8,0,270,729,1,5,0,1,2,0,10.8589989975636
4,2,5,67,9,9,0,1,7,5,851,991,1077,1,5,2,6,4,1,11.6784399034478
4,6,4,65,9,9,0,3,7,7,120,348,906,1,5,0,1,5,1,11.3736633976367
16,3,5,88,9,9,203,2,7,7,658,1296,1496,2,3,0,6,4,2,11.8600549960654
16,1,6,78,14,15,0,2,7,3,280,1032,1252,1,5,0,1,5,1,11.6868787720937
16,3,5,78,7,7,0,2,7,3,32,572,1337,1,3,1,4,4,1,11.8600549960654
16,8,6,83,1,1,0,2,7,3,831,992,1661,1,3,1,6,4,1,12.0167264737993
16,3,5,81,15,16,88,2,7,6,531,1036,1036,1,5,0,1,4,1,11.6342577501378
16,6,7,93,14,15,288,2,7,2,454,864,1820,1,3,2,4,5,2,12.2150323869016
16,3,6,89,16,17,491,2,7,2,288,1362,1362,1,5,1,6,5,2,12.0015054797889
16,3,5,89,14,15,136,2,7,7,572,1144,1144,1,5,0,1,5,2,11.8490404949436
16,3,6,90,15,16,237,2,7,8,0,1319,1537,1,3,1,4,4,2,12.0668105781967
16,8,6,90,10,11,305,2,5,5,371,1099,1431,1,5,1,4,4,1,12.0137007528827
16,6,6,94,14,15,410,2,7,3,575,1104,1988,2,3,1,4,4,2,12.3327052964635
16,3,5,83,15,16,151,2,7,2,902,1098,1098,1,5,0,1,5,1,11.8130300574206
16,3,5,91,7,7,0,2,7,3,25,1144,1144,1,5,0,4,5,1,11.7280368445872
16,3,5,90,9,9,0,2,7,7,504,931,1283,1,5,0,1,5,2,11.8493977015914
16,3,5,85,15,16,143,2,7,2,621,1176,1176,1,5,2,4,4,1,11.8240798936072
16,3,5,87,7,7,0,2,7,2,1053,1248,1440,2,3,0,3,4,1,12.1281111040605
16,3,6,86,9,9,0,2,7,2,662,1261,1261,1,5,1,6,4,2,12.0015054797889
16,3,6,86,15,16,187,2,7,6,958,1395,1570,1,5,1,6,4,2,12.0245507689068
16,3,6,84,15,16,74,2,5,6,616,1196,1196,1,5,1,4,4,1,11.8422292121128
16,3,6,85,7,7,387,2,7,7,1040,1392,1392,1,5,2,4,4,2,12.0197430673387
16,3,6,86,9,9,135,2,7,3,570,1080,1080,1,5,0,1,5,1,11.8204101647182
16,3,5,84,9,9,0,2,7,7,774,1104,1104,1,5,0,4,4,1,11.7981044072039
16,3,5,80,9,9,52,2,7,7,148,720,882,1,3,0,1,5,1,11.6613454700885
16,3,5,81,9,9,84,2,7,7,500,1152,1152,1,5,0,4,5,2,11.8313791960888
16,3,5,81,9,9,0,3,7,3,624,984,950,1,5,0,1,5,2,11.7752897294377
16,3,6,85,10,11,360,2,7,8,0,998,1790,2,5,2,4,3,2,12.1007121298723
16,3,5,79,7,7,0,2,7,2,852,952,952,1,5,0,1,5,2,11.8422292121128
16,3,5,81,14,15,0,2,7,3,570,773,773,1,5,0,1,5,1,11.6082356447746
16,3,5,85,9,9,0,1,7,8,0,0,1764,2,5,1,6,3,1,11.5129254649702
16,1,5,75,9,9,0,2,7,7,442,832,1216,1,5,0,1,5,1,11.6826682395573
16,3,5,85,15,16,0,2,7,8,0,1824,1824,2,5,0,4,5,2,11.8913619006905
21,3,4,76,9,9,0,4,2,4,0,0,869,1,5,0,1,5,1,11.4064532204597
21,1,5,53,14,15,0,3,7,8,0,747,1159,1,5,0,4,5,1,11.6439537273766
16,1,5,73,9,9,0,2,7,3,580,913,1558,1,5,1,6,5,1,11.8493977015914
21,3,4,68,14,15,0,3,7,8,0,672,672,1,5,0,4,5,1,11.3725133112535
21,1,5,50,15,16,0,1,7,8,0,892,1436,1,5,1,4,5,4,11.8422292121128
21,6,4,28,9,9,0,1,5,2,0,0,1294,2,5,0,6,2,0,11.5735500867867
16,6,6,90,7,7,318,2,7,7,319,858,1716,1,5,1,4,3,2,12.0494188354848
16,3,5,96,7,11,0,2,7,7,744,912,1044,1,5,1,3,3,2,11.8422292121128
16,3,7,86,7,7,125,2,7,3,637,1312,1312,1,5,1,4,4,2,12.1335019526953
16,3,6,88,9,9,212,2,7,3,733,1253,1253,1,5,1,3,4,1,11.9640010843304
16,3,6,88,15,16,276,2,7,5,697,1081,1081,1,5,0,1,5,1,11.9049675527463
16,3,7,88,15,16,0,2,5,5,425,585,2069,2,3,1,4,4,2,12.3966930051388
16,3,5,81,16,17,0,5,7,8,0,105,910,1,3,0,4,5,2,11.6613454700885
16,3,5,79,9,9,0,2,4,6,432,876,876,1,5,1,6,5,2,11.4510500612521
